"id";"creator";"collection";"resource_type";"conservation_institution";"contributor";"archival_reference";"Date";"extent";"ornamental_motif";"folio";"related_dataset_id";"incipit";"inscription";"source";"files";"note";"timel_nature_place";"timel_object_architecture";"timel_character";"timel_subject";"timel_thema";"place_geonames_id";"title"
"REG_01364";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"26R";"REG_01361";;;"exode";"reginenses/REG_01361.tif|reginenses/REG_01362.tif|reginenses/REG_01363.tif|reginenses/REG_01364.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-yeqsgfda";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ghihzzvb|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cuqtzlfj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-quabd8ga";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fpmjpxku|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-schq8ksb|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-efvqujfg";3078198;"Bible en tchèque"
"REG_01368";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"44V";"REG_01365";;;"levitique";"reginenses/REG_01365.tif|reginenses/REG_01366.tif|reginenses/REG_01367.tif|reginenses/REG_01368.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-yeqsgfda|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-duxo4cw7|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-msrzrwxs";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2ujduhzq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ao9wtg4s";3078198;"Bible en tchèque"
"REG_01372";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"57V";"REG_01369";;;"nombres";"reginenses/REG_01369.tif|reginenses/REG_01370.tif|reginenses/REG_01371.tif|reginenses/REG_01372.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3r3s7buw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-duxo4cw7|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-msrzrwxs";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wessg6gv|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ao9wtg4s|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-raszqepq";3078198;"Bible en tchèque"
"REG_01374";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Lettre ornée|Filigrane";"70R";"REG_01373";;;"nombres";"reginenses/REG_01373.tif|reginenses/REG_01374.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01377";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"76R";"REG_01375";;;"deuteronome";"reginenses/REG_01375.tif|reginenses/REG_01376.tif|reginenses/REG_01377.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-yeqsgfda";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-duxo4cw7|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-mec47jx4";3078198;"Bible en tchèque"
"REG_01379";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Lettre ornée|Filigrane";"77R";"REG_01378";;;"deuteronome";"reginenses/REG_01378.tif|reginenses/REG_01379.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01382";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Lettre ornée|Filigrane";"84R";"REG_01380";;;"deuteronome";"reginenses/REG_01380.tif|reginenses/REG_01381.tif|reginenses/REG_01382.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01384";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Lettre ornée|Filigrane";"85R";"REG_01383";;;"deuteronome";"reginenses/REG_01383.tif|reginenses/REG_01384.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01387";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Filigrane";"88R";"REG_01385";;;"deuteronome";"reginenses/REG_01385.tif|reginenses/REG_01386.tif|reginenses/REG_01387.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01389";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Lettre ornée|Marge|Filigrane";"89R";"REG_01388";;;"deuteronome";"reginenses/REG_01388.tif|reginenses/REG_01389.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01394";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Anthropomorphe";"90R";"REG_01390";;;"deuteronome";"reginenses/REG_01390.tif|reginenses/REG_01391.tif|reginenses/REG_01392.tif|reginenses/REG_01393.tif|reginenses/REG_01394.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bqscor5q";;;;;3078198;"Bible en tchèque"
"REG_01397";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"93V";"REG_01395";;;"josue";"reginenses/REG_01395.tif|reginenses/REG_01396.tif|reginenses/REG_01397.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01400";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"94R";"REG_01398";;;"josue";"reginenses/REG_01398.tif|reginenses/REG_01399.tif|reginenses/REG_01400.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-yeqsgfda";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-msrzrwxs|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wktqwi7w";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-u7phcdni";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ao9wtg4s|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2ujduhzq";3078198;"Bible en tchèque"
"REG_01402";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Filigrane|Anthropomorphe";"98V";"REG_01401";;;"josue";"reginenses/REG_01401.tif|reginenses/REG_01402.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01405";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"105V";"REG_01403";;;"juges";"reginenses/REG_01403.tif|reginenses/REG_01404.tif|reginenses/REG_01405.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-yeqsgfda|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-msrzrwxs|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ao9wtg4s|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2ujduhzq";3078198;"Bible en tchèque"
"REG_01409";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"117V";"REG_01406";;;"livre de ruth";"reginenses/REG_01406.tif|reginenses/REG_01407.tif|reginenses/REG_01408.tif|reginenses/REG_01409.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ghihzzvb|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cuqtzlfj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-oxdg4b2e|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-quabd8ga";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ahxpgjb6|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-afqtpgfy|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hdj7obc3|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-a2eva4ic|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-o22sq8nn";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sb7hbcym";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-schq8ksb|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-f7ixh9g3";3078198;"Bible en tchèque"
"REG_01412";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"119R";"REG_01410";;;"jeremie";"reginenses/REG_01410.tif|reginenses/REG_01411.tif|reginenses/REG_01412.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01415";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"120R";"REG_01413";;;"isaie";"reginenses/REG_01413.tif|reginenses/REG_01414.tif|reginenses/REG_01415.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6pbjxilu|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-i94jpy9p";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-vop9spfg|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-mwdwtlky";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3tzvb5bx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2ujduhzq";3078198;"Bible en tchèque"
"REG_01419";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"138R";"REG_01416";;;"samuel 2";"reginenses/REG_01416.tif|reginenses/REG_01417.tif|reginenses/REG_01418.tif|reginenses/REG_01419.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ssrd3vfj";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ivsdfebq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-acpsxfaz";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-oz9n8wse|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uxs3dmvk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-rb732fey|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hy6j8pvu";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iyfbjxvj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-43nkeriq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-raszqepq";3078198;"Bible en tchèque"
"REG_01423";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"153R";"REG_01420";;;"rois 1";"reginenses/REG_01420.tif|reginenses/REG_01421.tif|reginenses/REG_01422.tif|reginenses/REG_01423.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ourzz25h|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-rwshbisj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-oz9n8wse|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uxs3dmvk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-5gmtmggb";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-yjf7njol";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hh9dhqag|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-z7yqwjx3";3078198;"Bible en tchèque"
"REG_01426";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal|Anthropomorphe";"170R";"REG_01424";;;"rois 2";"reginenses/REG_01424.tif|reginenses/REG_01425.tif|reginenses/REG_01426.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6pbjxilu|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-yeqsgfda|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ourzz25h|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ff8dyvd5|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uxs3dmvk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-i2442num|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xee5lsy8|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xealmd2j|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-h5p48lfk";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-raszqepq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hh9dhqag|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wessg6gv|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-43nkeriq";3078198;"Bible en tchèque"
"REG_01430";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"186V";"REG_01427";;;"chroniques 1";"reginenses/REG_01427.tif|reginenses/REG_01428.tif|reginenses/REG_01429.tif|reginenses/REG_01430.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uztpdeyq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-kevfxbka|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fmytavcm";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-msmpj5ea|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wndshtcr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bznhw2g4|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xhnvflja";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-quywvim8";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-d48rjzg8";3078198;"Bible en tchèque"
"REG_01434";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"199V";"REG_01431";;;"chroniques 2";"reginenses/REG_01431.tif|reginenses/REG_01432.tif|reginenses/REG_01433.tif|reginenses/REG_01434.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-yeqsgfda|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hvmbbgkw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3r3s7buw|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ivsdfebq";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wdxn3qrx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uxs3dmvk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-msrzrwxs";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2ujduhzq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ao9wtg4s";3078198;"Bible en tchèque"
"REG_01438";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"218R";"REG_01435";;;"esdras";"reginenses/REG_01435.tif|reginenses/REG_01436.tif|reginenses/REG_01437.tif|reginenses/REG_01438.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tyd2j9uu";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cuqtzlfj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-oxdg4b2e";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cat27oby|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ptgmqu9z";3078198;"Bible en tchèque"
"REG_01441";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"223R";"REG_01439";;;"nehemie";"reginenses/REG_01439.tif|reginenses/REG_01440.tif|reginenses/REG_01441.tif";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-p6bpbd6j";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-esv94uqw";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3jv6cemc|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wessg6gv|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-paqfuwih";3078198;"Bible en tchèque"
"REG_01445";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"230R";"REG_01442";;;;"reginenses/REG_01442.tif|reginenses/REG_01443.tif|reginenses/REG_01444.tif|reginenses/REG_01445.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jyuadmtk";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-i94jpy9p";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-mwdwtlky|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pggyeffj";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3tzvb5bx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr";3078198;"Bible en tchèque"
"REG_01449";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"237R";"REG_01446";;;"tobie";"reginenses/REG_01446.tif|reginenses/REG_01447.tif|reginenses/REG_01448.tif|reginenses/REG_01449.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-i94jpy9p|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-7advce4a";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tsrm4f3z";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3tzvb5bx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2ujduhzq";3078198;"Bible en tchèque"
"REG_01453";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"242R";"REG_01450";;;"judith";"reginenses/REG_01450.tif|reginenses/REG_01451.tif|reginenses/REG_01452.tif|reginenses/REG_01453.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tvxtxobh|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-i6z6pybr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-kcccaa84|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-7vtatr6n|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-quabd8ga";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-w5br4j3k|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-trtnhhdd|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-h5p48lfk";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-kdyvsq43|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-raszqepq";3078198;"Bible en tchèque"
"REG_01457";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"249R";"REG_01454";;;"esther";"reginenses/REG_01454.tif|reginenses/REG_01455.tif|reginenses/REG_01456.tif|reginenses/REG_01457.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-v4tpboqn|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-garwvktz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-gbucvvq7|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-rwshbisj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-mcyjt54t|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-qcxhde3e|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-7gdozs5b|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-da2docur";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pjnhi7s2|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uwkrsp9n|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-7axvtrsz";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-z7yqwjx3|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-gb9xzs44";3078198;"Bible en tchèque"
"REG_01459";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";;"256R";"REG_01458";;;"job";"reginenses/REG_01458.tif|reginenses/REG_01459.tif";;;;;;;3078198;"Bible en tchèque"
"REG_01462";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"269V";"REG_01460";;;"proverbes";"reginenses/REG_01460.tif|reginenses/REG_01461.tif|reginenses/REG_01462.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekpqydaz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6pbjxilu|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bvwymnol|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ssrd3vfj";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fku9bvtt|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-k3o2ufbc|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ezdizhcw|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wdxn3qrx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uxs3dmvk";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-o8l3vczq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-axcjp8jc";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hh9dhqag|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-w6ekmfzz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6m8nrco5|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-9dakjs3w";3078198;"Bible en tchèque"
"REG_01466";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"280V";"REG_01463";;;"ecclesiaste";"reginenses/REG_01463.tif|reginenses/REG_01464.tif|reginenses/REG_01465.tif|reginenses/REG_01466.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-7schjv64|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-cpdgl5r4";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wdxn3qrx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-uxs3dmvk|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-3koyy86t";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xhk2igh5";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-er7b9xjh|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-9dakjs3w";3078198;"Bible en tchèque"
"REG_01470";"gahom";"REG. LAT. 87";"images_fixes|enluminures";"vatican";;"REG. LAT. 87";"1400/1424";"485X305";"Marge|Végétal";"284V";"REG_01467";;;"cantique descantiques";"reginenses/REG_01467.tif|reginenses/REG_01468.tif|reginenses/REG_01469.tif|reginenses/REG_01470.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-eqnskbnq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2exx3nyn";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-sz7srifg";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-f4sqsvcv|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hwbpfzqq|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-o22sq8nn|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-9r9zbjzb|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6m58szyh";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-6m8nrco5|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-jz5vk4dk";3078198;"Bible en tchèque"
